# PS3 Classic base game index v1
# G\tTITLE_ID\tNAME\tCONTENT_ID
# A\tTITLE_ID
# D\tTITLE_ID
G	NPUB30601	Quantum Conundrum (Version 1.03) (Trial to Full)	UP0082-NPUB30601_00-QUANTUMCONUNDRUM
G	NPUB30603	The House of the Dead 4	UP0177-NPUB30603_00-THOD4EXTENDEDCUT
G	NPUB30605	Reel Steel	UP0728-NPUB30605_00-RSGAMEUSA0000000
G	NPUB30612	Learning with the PooYoos - Episode 2	UP4295-NPUB30612_00-TRIALPOOYOOSEP02
G	NPUB30613	Amy	UP4295-NPUB30613_00-HDDBOOTAMY000001
G	NPUB30616	Bang Bang Racing	UP4175-NPUB30616_00-BBRTRIAL00000001
G	NPUB30619	Choplifter HD	UP2028-NPUB30619_00-CHOPLIFTERTRIAL0
G	NPUB30620	Papo & Yo	UP2055-NPUB30620_00-MINORITYPAPOYO01
G	NPUB30621	Bellator MMA Onslaught (Trial to Full)	UP2041-NPUB30621_00-BELLATOR00000000
G	NPUB30624	Sonic CD	UP0177-NPUB30624_00-SONICCDPSNTRIAL0
G	NPUB30625	Virtua Fighter 5 - Final Showdown	UP0177-NPUB30625_00-VIRTUAFIGHTER5FS
G	NPUB30626	Planets Under Attack	UP4287-NPUB30626_00-HDD00000000TRIAL
G	NPUB30627	Magic - The Gathering - Duels of the Planeswalkers 2013	UP2037-NPUB30627_00-D130000000000001
G	NPUB30630	Red Johnsons Chronicles One Against All	UP4295-NPUB30630_00-TRIAL00000000000
G	NPUB30638	Red Dead Redemption	UP1004-NPUB30638_00-PSNREDDEAD2V0004
G	NPUB30639	Red Dead Redemption: Undead Nightmare	UP1004-NPUB30639_00-PSNRDRUNDEADV003
G	NPUB30643	DUST 514	UP5018-NPUB30643_00-DUST514EVEONLINE
G	NPUB30645	Skullgirls	UP0101-NPUB30645_00-SKULLGIRLSTRIAL0
G	NPUB30646	Shank 2	UP0006-NPUB30646_00-SHANK2HDDFULL001
G	NPUB30648	RESIDENT EVIL® THE DARKSIDE CHRONICLES	UP0102-NPUB30648_00-CONTENT0000DLPKG
G	NPUB30649	Super Street Fighter® IV Arcade Edition	UP0102-NPUB30649_00-SSFIVAEDIGITAL00
G	NPUB30650	RESIDENT EVIL® THE UMBRELLA CHRONICLES	UP0102-NPUB30650_00-CONTENT0000DLPKG
G	NPUB30651	Fifa Street	UP0006-NPUB30651_00-FIFASTREETDDRNAF
G	NPUB30657	Crazy Strike Bowling	UP1024-NPUB30657_00-CSBFULLGAME00001
G	NPUB30660	World Gone Sour	UP0102-NPUB30660_00-SOURTRIAL0000000
G	NPUB30664	Need for Speed The Run	UP0006-NPUB30664_00-NFSTHERUNPSN0000
G	NPUB30666	Darkstalkers Resurrection	UP0102-NPUB30666_00-VAMPIRE000000000
G	NPUB30667	Marvel VS Capcom Origins	UP0102-NPUB30667_00-MVC2011040100001
G	NPUB30668	Mortal Kombat	UP1018-NPUB30668_00-MK9HDDCONVERSION
G	NPUB30671	Mad Dog McCree	UP2043-NPUB30671_00-MADDOGMCCREE0001
G	NPUB30672	Guacamelee	UP2045-NPUB30672_00-GUACAMELEE000001
G	NPUB30674	Foosball 2012	UP4151-NPUB30674_00-FOOSBALL20120000
G	NPUB30676	The Cave	UP0177-NPUB30676_00-CAVEGAME00000000
G	NPUB30681	Zack Zero	UP4340-NPUB30681_00-ZACKZERORTTP0001
G	NPUB30699	Scarygirl	UP0082-NPUB30699_00-SCARYGIRLDEMO123
G	NPUB30702	Grand Theft Auto IV	UP1017-NPUB30702_00-GTAIVDIGITAL0001
G	NPUB30704	GTA Episodes from Liberty City	UP1004-NPUB30704_00-GTAIVEFLCDIGITAL
G	NPUB30707	Assassin's Creed: Revelations	UP0001-NPUB30707_00-ACRDIGITALVER001
G	NPUB30708	Warriors Orochi 3	UP4108-NPUB30708_00-WOROCHI3HDDBOOT0
G	NPUB30709	Rotastic	UP4133-NPUB30709_00-ROTASTICDEMO0001
G	NPUB30710	Mass Effect 3	UP0006-NPUB30710_00-MASSEFFECT3HDD00
G	NPUB30712	Mad Riders	UP0001-NPUB30712_00-MADRIDERSTRIALVE
G	NPUB30714	Rayman 3 HD	UP0001-NPUB30714_00-HDDBOOTRAYMAN001
G	NPUB30718	The Expendables 2 - The Videogame	UP0001-NPUB30718_00-EX20000000000001
G	NPUB30719	Black Knight Sword (Trial to Full)	UP4175-NPUB30719_00-BLACKKNIGHTSWORD
G	NPUB30721	Zone of the Enders HD Collection	UP0101-NPUB30721_00-ZOEHDMAINGAME001
G	NPUB30722	CLOSURE	UP2067-NPUB30722_00-CLOSUREPACKAGE01
G	NPUB30729	Wheels of Destruction	UP4275-NPUB30729_00-WOD0000000000000
G	NPUB30731	Madden NFL 13	UP0006-NPUB30731_00-MADDENNFL13DDP00
G	NPUB30733	Bit Trip presents Runner 2 Future Legend of Rythm Alien	UP1024-NPUB30733_00-GAME000000000000
G	NPUB30736	Girl Fight	UP1012-NPUB30736_00-GIRLFIGHT0000000
G	NPUB30737	Far Cry Classic	UP0001-NPUB30737_00-FARCRYPS30000000
G	NPUB30741	The Walking Dead	UP2026-NPUB30741_00-WD1010000000GAME
G	NPUB30742	Battlefield 3™	UP0006-NPUB30742_00-BF30000000000000
G	NPUB30743	Toki Tori	UP4005-NPUB30743_00-GAMEPURCHASE0001
G	NPUB30746	Spartacus Legends	UP0001-NPUB30746_00-SPARTACUS0000000
G	NPUB30747	Tiger Woods PGA Tour 13	UP0006-NPUB30747_00-TGRWDS13DIGTLDLD
G	NPUB30749	Rock Band Blitz	UP8802-NPUB30749_00-RBBLITZ0000TRIAL
G	NPUB30750	Hell Yeah - Wrath of the dead Rabbit	UP0177-NPUB30750_00-HELLYEAHTRIAL000
G	NPUB30751	Doctor Who - The Eternity Clock	UP2066-NPUB30751_00-DWTECPS3UGAME001
G	NPUB30753	NCAA Football 13	UP0006-NPUB30753_00-NCAA13DDR0000100
G	NPUB30755	Way of the Samurai 4	UP1023-NPUB30755_00-S4HDDBOOT0000000
G	NPUB30757	CRYSIS®  3	UP0006-NPUB30757_00-CRYSIS3HDD000001
G	NPUB30759	Medal of Honor™ Warfighter	UP0006-NPUB30759_00-MOHW000000000000
G	NPUB30764	Double Dragon Neon	UP1012-NPUB30764_00-DDRAGONNEONGMPKG
G	NPUB30768	JoJo's Bizarre Adventure HD Version (Trial to Full)	UP0102-NPUB30768_00-JOJOBAHD00000000
G	NPUB30769	Capcom Arcade Cabinet	UP0102-NPUB30769_00-CACC0255PACKALLX
G	NPUB30784	Tom Clancy Ghost Recon Future Soldier	UP0001-NPUB30784_00-GRFUTSOLDIERFULL
G	NPUB30786	Spec Ops: The Line	UP1001-NPUB30786_00-SPECOPSTHELINE00
G	NPUB30787	Call of Duty: Modern Warfare 3	UP0002-NPUB30787_00-MW3FULLGAMEDL001
G	NPUB30789	Need for Speed Most Wanted	UP0006-NPUB30789_00-NFSMW000PS3000NA
G	NPUB30792	NHL 13 DEMO	UP0006-NPUB30792_00-NHL13EARLYCOPY00
G	NPUB30793	Realms of Ancient War	UP4133-NPUB30793_00-REALMANCIENTWAR1
G	NPUB30798	NiGHTS into dreams...	UP0177-NPUB30798_00-NIGHTSINTODREAMS
G	NPUB30807	Lego Batman 2 - DC Heroes	UP1018-NPUB30807_00-LEGOBATMAN200000
G	NPUB30817	Worms Revolution	UP4064-NPUB30817_00-WORMSREVOLUTION0
G	NPUB30818	Sleeping Dogs	UP0082-NPUB30818_00-SLEEPINGDOGSGAME
G	NPUB30819	Big Sky Infinity	UP2070-NPUB30819_00-UBIGSKYINF000001
G	NPUB30824	Transformers - Fall of Cybertron	UP0002-NPUB30824_00-TFOCNAHDDGAME001
G	NPUB30825	Far Cry 3	UP0001-NPUB30825_00-FC3DIGITALUS0001
G	NPUB30826	Assassin's Creed 3 - Digital Version	UP0001-NPUB30826_00-AC3DIGITALPSN001
G	NPUB30828	Naughty Bear Panic In Paradise	UP4040-NPUB30828_00-TRIALGAME0000001
G	NPUB30829	Jet Set Radio	UP0177-NPUB30829_00-JETSETRADIODEMO0
G	NPUB30830	DmC Devil May Cry™	UP0102-NPUB30830_00-DMCDEVILMAYCRY01
G	NPUB30835	FIFA 13	UP0006-NPUB30835_00-FIFA13PSNRELEASE
G	NPUB30836	One Piece Pirate Warriors	UP0700-NPUB30836_00-ONEPIECEPWHDDPKG
G	NPUB30839	Retro City Rampage	UP2077-NPUB30839_00-RCRGAME000000001
G	NPUB30840	Guardians of Middle-Earth	UP1018-NPUB30840_00-GUARDIANS0000001
G	NPUB30846	Dynasty Warriors 7 Empires	UP4108-NPUB30846_00-DW7EMPNAHDDBOOT0
G	NPUB30849	Fist of the North Star - Kens Rage 2	UP4108-NPUB30849_00-HGEXEC0000000000
G	NPUB30856	Dyad	UP2073-NPUB30856_00-HDDDYADTRIAL0001
G	NPUB30859	Zombie Tycoon II: Brainhov's Revenge	UP4096-NPUB30859_00-ZOMBIE2VERSION01
G	NPUB30860	Legasista	UP1063-NPUB30860_00-HDDBOOTLEGASI001
G	NPUB30863	Alien Rage	UP4321-NPUB30863_00-ALIENRAGETRIALCI
G	NPUB30864	Sacred Citadel	UP2047-NPUB30864_00-SACREDARENA00000
G	NPUB30865	Dance Magic	UP4054-NPUB30865_00-HDD0000000000000
G	NPUB30867	Adams Venture Chronicles	UP4005-NPUB30867_00-GAMEPURCHASE0001
G	NPUB30869	Carnivores Dinosaur Hunter HD	UP2010-NPUB30869_00-CARNIVORESHDKUDI
G	NPUB30872	Zeno Clash 2	UP0005-NPUB30872_00-ZENOCLASH2PS3HDD
G	NPUB30881	Zuma's Revenge!	UP0006-NPUB30881_00-ZUMASREVENGEPS30
G	NPUB30882	Germinator	UP4073-NPUB30882_00-GERM0NATION00000
G	NPUB30888	Dishonored	UP1003-NPUB30888_00-DISHONOREDDIGITL
G	NPUB30889	Doom 3 - BFG Edition	UP1003-NPUB30889_00-DOOM3DAY1DIGITAL
G	NPUB30898	Borderlands 2	UP1001-NPUB30898_00-BORDERLANDS2PSN1
G	NPUB30899	TEKKEN TAG TOURNAMENT 2	UP0700-NPUB30899_00-TEKKENTAG2DLGAME
G	NPUB30902	Max Payne 3	UP1004-NPUB30902_00-MAXPAYNE3DIGITAL
G	NPUB30903	Yu-Gi-Oh 5Ds Decade Duels Plus	UP0101-NPUB30903_00-YGODECADEDUELS01
G	NPUB30906	Dead Space 3	UP0006-NPUB30906_00-DS3HDDEFSNA00001
G	NPUB30919	Mountain Crime Requital	UP4173-NPUB30919_00-MOUNTAINCRIME000
G	NPUB30922	Zombie Driver HD	UP4380-NPUB30922_00-ZOMBIEDRIVERHD01
G	NPUB30930	F1 Race Stars	UP4001-NPUB30930_00-RACESTARSDIGITAL
G	NPUB30932	Ni No Kuni - Wrath of the White Witch - Part 2 (Install both parts separately)	UP0700-NPUB30932_00-NNKDLFULLGAMEPTA
G	NPUB30932	Ni No Kuni - Wrath of the White Witch - Part 1 (Install both parts separately)	UP0700-NPUB30932_00-NNKDLFULLGAMEPTB
G	NPUB30933	Magic The Gathering - Duels of the Planeswalkers 2014	UP2037-NPUB30933_00-D140000000000001
G	NPUB30935	Oddworld Munchs Oddysee HD	UP4134-NPUB30935_00-ODDMOHDGAME00001
G	NPUB30938	Dollar Dash	UP2060-NPUB30938_00-DOLLARDASHGAME01
G	NPUB30940	Mad Dog 2 - The Lost Gold	UP2043-NPUB30940_00-MADDOG2000000001
G	NPUB30943	Terraria	UP4040-NPUB30943_00-TERRARIA00000001
G	NPUB30957	Guilty Gear Accent Core Plus	UP0036-NPUB30957_00-GGXXACP000000001
G	NPUB30958	Ibb and Obb	UP4371-NPUB30958_00-IBBANDOBBPACKAGE
G	NPUB30978	Lego - Lord of the Rings	UP1018-NPUB30978_00-LEGOLORDOFTHERNG
G	NPUB30979	Darksiders 2	UP1005-NPUB30979_00-DARKSIDERS2DIGIT
G	NPUB30984	Resident Evil 6	UP0102-NPUB30984_00-XOVER00000000000
G	NPUB30987	Army of Two: The Devil's Cartel	UP0006-NPUB30987_00-AO40000000000000
G	NPUB30989	Brothers - A Tale of Two Sons	UP4040-NPUB30989_00-BROTHERSTRIAL000
G	NPUB30991	Resident Evil Revelations	UP0102-NPUB30991_00-HDDBOOTBHRUE0001
G	NPUB30993	Dogfight 1942	UP4321-NPUB30993_00-DOGFIGHT1942GAME
G	NPUB31054	Call of Duty: Black Ops 2	UP0002-NPUB31054_00-CODBLACKOPS2DL00
G	NPUB31057	Metal Gear Solid Rising - Revengeance	UP0101-NPUB31057_00-MGRGAMEMAIN00001
G	NPUB31064	Joe Danger 2 The Movie	UP2034-NPUB31064_00-JOEDANGER2HG0001
G	NPUB31071	Aliens: Colonial Marines	UP0177-NPUB31071_00-ALIENSCMPSN00001
G	NPUB31075	GRID 2	UP4001-NPUB31075_00-00000000000GRID2
G	NPUB31077	Portal 2	UP2061-NPUB31077_00-PORTAL2DIGITAL01
G	NPUB31078	Karateka	UP2072-NPUB31078_00-KARATEKAGAME0000
G	NPUB31079	Call of Juarez - Gunslinger	UP0001-NPUB31079_00-COJ4TRIALVERSION
G	NPUB31080	Remember Me™	UP0102-NPUB31080_00-REMEMBERMEGAME01
G	NPUB31090	Sonic & All-Stars Racing Transformed	UP0177-NPUB31090_00-ALLSTARTRANSFORM
G	NPUB31092	Urban Trial Freestyle	UP2081-NPUB31092_00-UTFPS3USTRIAL002
G	NPUB31094	Defiance	UP2025-NPUB31094_00-DEFIANCE00000001
G	NPUB31097	Jetpack Joyride	UP4249-NPUB31097_00-JETPACKJOYRIDE00
G	NPUB31099	Castle of Illusion Starring Mickey Mouse	UP0177-NPUB31099_00-DISNEYCOI0000001
G	NPUB31111	Lord of the Rings - War in the North	UP1018-NPUB31111_00-LOTRWITNDIGIGAME
G	NPUB31117	Dragon's Dogma: Dark Arisen™	UP0102-NPUB31117_00-DDDA000000000000
G	NPUB31118	Dragon Fantasy Book I	UP2087-NPUB31118_00-DRAGONFANTASYBKI
G	NPUB31119	XCOM®: Enemy Unknown	UP1001-NPUB31119_00-HDDBOOT000000000
G	NPUB31125	Lost Planet 3	UP0102-NPUB31125_00-LOSTPLANET3DD0EA
G	NPUB31126	DuckTales: Remastered	UP0102-NPUB31126_00-DUCKTALESUNLOCK0
G	NPUB31127	Dungeons and Dragons - Chronicles Of Mystara	UP0102-NPUB31127_00-DDTRIAL000000000
G	NPUB31128	BioShock® Infinite	UP1001-NPUB31128_00-BSIPSNEFIGSPSCEA
G	NPUB31129	Magrunner Dark Pulse	UP4133-NPUB31129_00-MAGRUNNERHDDTRIP
G	NPUB31132	Star Wars Pinball	UP4042-NPUB31132_00-SWPINBALL0000001
G	NPUB31133	Tales of Graces F	UP0700-NPUB31133_00-TALESOFGRACESFDC
G	NPUB31134	Motorbike	UP2085-NPUB31134_00-0000000000000008
G	NPUB31139	Strider	UP0102-NPUB31139_00-STRUSHGTRIAL0001
G	NPUB31140	God Mode	UP0005-NPUB31140_00-GODMODESCEATRIAL
G	NPUB31142	Far Cry 3 - Blood Dragon	UP0001-NPUB31142_00-FC3BLOODDRAGONTR
G	NPUB31144	Sniper Ghost Warrior 2	UP4321-NPUB31144_00-HDDBOOTSNIPERGW2
G	NPUB31145	Dead Island Riptide	UP2047-NPUB31145_00-RIPTIDEFULLGAME1
G	NPUB31146	Tomb Raider	UP0082-NPUB31146_00-TOMBRAIDERDIGITA
G	NPUB31148	Battlefield 4	UP0006-NPUB31148_00-BATTLEFIELD40000
G	NPUB31150	Mars War Logs	UP4133-NPUB31150_00-MARSWARLOGS0GAME
G	NPUB31154	Grand Theft Auto V	UP1004-NPUB31154_00-GTAVDIGITALDOWNL
G	NPUB31165	Serious Sam 3: BFE	UP3643-NPUB31165_00-000SERIOUSSAMBFE
G	NPUB31173	LIGHTNING RETURNS: FINAL FANTASY XIII	UP0082-NPUB31173_00-DLOADVERSION0100
G	NPUB31177	Cloudberry Kingdom™	UP0001-NPUB31177_00-CLOUDBERRYKIFULL
G	NPUB31181	Injustice - Gods Among Us	UP1018-NPUB31181_00-DCFHDDCONVERSION
G	NPUB31183	Madden NFL 25	UP0006-NPUB31183_00-MADDENNFL14DDPNA
G	NPUB31184	Ninja Gaiden 3 Razors Edge	UP4108-NPUB31184_00-NINJAGAIDEN3RE00
G	NPUB31188	Killer is Dead	UP1023-NPUB31188_00-KIDHDDSCEA201308
G	NPUB31193	Tales of Symphonia	UP0700-NPUB31193_00-TOSYMPHONIAHDD01
G	NPUB31198	XCOM: Enemy Within	UP1001-NPUB31198_00-HDDBOOT000000000
G	NPUB31200	Hotline Miami	UP3643-NPUB31200_00-HOTLINEMIAMI0000
G	NPUB31202	Destiny	UP0002-NPUB31202_00-DESTINYTHEGAME01
G	NPUB31209	Sanctum 2	UP2059-NPUB31209_00-SANCTUMTRIAL1234
G	NPUB31210	Poker Night - At the Inventory 2	UP2026-NPUB31210_00-POKER2000000GAME
G	NPUB31217	TMNT - Out of the Shadows	UP0002-NPUB31217_00-TMNTPSNATVIRF001
G	NPUB31219	Metro: Last Light	UP2047-NPUB31219_00-HDDBOOTMETROLL00
G	NPUB31225	Narco Terror	UP2047-NPUB31225_00-NARCOTERROR00001
G	NPUB31234	Dynasty Warriors 8	UP4108-NPUB31234_00-DW8HDDBOOTGAME00
G	NPUB31235	Dragon's Crown™	UP0005-NPUB31235_00-DRAGONSCROWNDL00
G	NPUB31236	LEGO Marvel Super Heroes	UP1018-NPUB31236_00-LEGOMARVELSUPER1
G	NPUB31240	How to survive	UP4040-NPUB31240_00-MONSTERISL000001
G	NPUB31241	Hatsune Miku: Project DIVA F	UP0177-NPUB31241_00-PJDF393MAJITENSI
G	NPUB31243	Thomas Was Alone	UP4395-NPUB31243_00-THOMASWASALONEFG
G	NPUB31244	Assassin's Creed Liberation HD	UP0001-NPUB31244_00-ACLIBERATIONHDGM
G	NPUB31245	Armored Core: Verdict Day	UP0700-NPUB31245_00-ACVDMASTER000100
G	NPUB31246	Assassin's Creed 4 - Black Flag	UP0001-NPUB31246_00-AC4DIGITALPS3001
G	NPUB31248	Splinter Cell Blacklist	UP0001-NPUB31248_00-BLDG00000000EFSB
G	NPUB31250	TEKKEN REVOLUTION	UP0700-NPUB31250_00-TEKKENREVOLUTION
G	NPUB31251	Drakengard 3	UP0082-NPUB31251_00-DOD3MAINGAME0000
G	NPUB31252	Need for Speed Rivals	UP0006-NPUB31252_00-NFS14000PS3000NA
G	NPUB31254	Watch Dogs	UP0001-NPUB31254_00-WATCHDOGSFULLGAM
G	NPUB31256	Yaiba: Ninja Gaiden Z	UP4108-NPUB31256_00-NINJAYAIBA000001
G	NPUB31257	Saints Row IV	UP2047-NPUB31257_00-SAINTSROWFOUR001
G	NPUB31258	Final Exam	UP4133-NPUB31258_00-FINALEXAMDEMOUS1
G	NPUB31259	Painkiller: Hell and Damnation	UP4389-NPUB31259_00-PPAINKILLERFULL1
G	NPUB31260	Stealth Inc: A Clone in the Dark	UP4395-NPUB31260_00-STEALTHBSPS3FG00
G	NPUB31261	Batman Arkham Origins	UP1018-NPUB31261_00-BATMANARKHAMORIG
G	NPUB31265	Flashback HD	UP0001-NPUB31265_00-FLASHBACKHD00000
G	NPUB31266	The Bureau - XCOM Declassified	UP1001-NPUB31266_00-XCOM0000000000NA
G	NPUB31271	Atomic Ninjas	UP4151-NPUB31271_00-GAME000000000000
G	NPUB31272	Giana Sisters Twisted Dreams	UP4402-NPUB31272_00-GIANAPS3BFGTRIAL
G	NPUB31278	Marvel Puzzle Quest: Dark Reign	UP0367-NPUB31278_00-MARVELPUZZLEQUES
G	NPUB31279	Divekick	UP4372-NPUB31279_00-DIVEKICKPS300001
G	NPUB31287	BATTLE OF TILES EX	UP0063-NPUB31287_00-HDDBOOTGAME00001
G	NPUB31288	Spelunky	UP4407-NPUB31288_00-SPELUNKYTRIAL000
G	NPUB31289	Dead or Alive 5 Ultimate: Core Fighters	UP4108-NPUB31289_00-DOA5UHDDBOOT0000
G	NPUB31294	PAYDAY™ 2	UP4040-NPUB31294_00-PPAYDAY2XX000000
G	NPUB31295	One Piece Pirate Warriors 2	UP0700-NPUB31295_00-OP2NAXXXXXHDDPKG
G	NPUB31297	Wolfenstein: The New Order	UP1003-NPUB31297_00-WOLFENSTEIN00001
G	NPUB31299	Diablo III	UP0002-NPUB31299_00-DIABLO3DIGITAL00
G	NPUB31301	Call of Duty: Ghosts	UP0002-NPUB31301_00-CALLOFDUTYGHOSTS
G	NPUB31306	South Park - The Stick of Truth	UP0001-NPUB31306_00-SOUTHPARKTSOTGAM
G	NPUB31317	Dragon Fantasy Book 2	UP2087-NPUB31317_00-DRAGONFANTASYBK2
G	NPUB31318	METAL GEAR SOLID V: GROUND ZEROES	UP0101-NPUB31318_00-MAINGAME00000000
G	NPUB31321	Disgaea D2: A Brighter Darkness	UP1063-NPUB31321_00-DISGAEAD20000033
G	NPUB31322	Dragon Ball - Battle of Z	UP0700-NPUB31322_00-HDDBOOTPRODUCT01
G	NPUB31337	Pro Evolution Soccer 2014	UP0101-NPUB31337_00-PES2014HG0000000
G	NPUB31340	Chaos Code	UP0036-NPUB31340_00-CHAOSCODEPS3USXX
G	NPUB31347	Ace Combat Infinity	UP0700-NPUB31347_00-ACECOMBATINF0001
G	NPUB31348	Magus	UP1024-NPUB31348_00-MAGUSHDD00000001
G	NPUB31352	Castlevania Lords of Shadow Mirror of Fate HD	UP0101-NPUB31352_00-CMOFDEMO12341234
G	NPUB31358	Dark Souls 2	UP0700-NPUB31358_00-DARKSOULS2000001
G	NPUB31359	Kung Fu Rabbit	UP4115-NPUB31359_00-SCEAKUNGFURABBIT
G	NPUB31364	Contrast	UP4133-NPUB31364_00-CONTRASTGAME0001
G	NPUB31366	Soul Calibur 2 HD Online	UP0700-NPUB31366_00-SC2HDONLINEGAME1
G	NPUB31368	Dustforce	UP0102-NPUB31368_00-DUSTFORCETRIAL00
G	NPUB31371	Raiden IV: Overkill	UP2035-NPUB31371_00-RAIDENIVOKUS0001
G	NPUB31372	Castlevania - Lords of Shadows 2	UP0101-NPUB31372_00-CLOS200000000000
G	NPUB31376	Wolf Among Us - Episode 1 Faith	UP2026-NPUB31376_00-TWAU00000000GAME
G	NPUB31378	Duke Nukem 3D: Megaton Edition	UP3643-NPUB31378_00-DUKE3DHDUSPS3000
G	NPUB31383	PAC-MAN Museum	UP0700-NPUB31383_00-PACMANMUSEUMTRY0
G	NPUB31384	Young Justice Legacy	UP2089-NPUB31384_00-YJLGAMEUS0000001
G	NPUB31391	JoJo's Bizarre Adventure: All-Star Battle	UP0700-NPUB31391_00-DLG00000000ASB01
G	NPUB31392	The Evil Within	UP1003-NPUB31392_00-HDDBOOTTEWNA0001
G	NPUB31394	Blood Knights	UP2060-NPUB31394_00-BLOODKNIGHTS0001
G	NPUB31397	Abyss Odyssey	UP0005-NPUB31397_00-ABYSSGAMEPS3HDD1
G	NPUB31403	Thief	UP0082-NPUB31403_00-THIEFPS3DIGUS001
G	NPUB31404	The Walking Dead: Season 2 - Ep.1, All That Remains	UP2026-NPUB31404_00-TWDS20000000GAME
G	NPUB31406	Ragnarok Odyssey ACE	UP1023-NPUB31406_00-RAGNAROKODYSSACE
G	NPUB31407	Forest Legends - The Call of Love	UP4173-NPUB31407_00-FORESTLEGENDS000
G	NPUB31412	Best of Board Games	UP4008-NPUB31412_00-BOBDIGITALMAIN01
G	NPUB31416	Rambo The Video Game	UP4060-NPUB31416_00-RAMBOTHEGAME0001
G	NPUB31419	Minecraft	UP4433-NPUB31419_00-MINECRAFTPS30295
G	NPUB31423	Backgammon Blitz	UP4437-NPUB31423_00-UBACKGAMMON00001
G	NPUB31424	The Swapper	UP4395-NPUB31424_00-THESWAPPER000000
G	NPUB31428	Atelier Escha & Logy: Alchemists of the Dusk Sky	UP4108-NPUB31428_00-APP0000000000000
G	NPUB31429	LEGO The Hobbit	UP1018-NPUB31429_00-LEGOHOBBIT000000
G	NPUB31430	Child of Light	UP0001-NPUB31430_00-CHILDOFLIGHT0001
G	NPUB31436	Middle-earth: Shadow of Mordor Legion Edition	UP1018-NPUB31436_00-SHADOWOFMORDOR01
G	NPUB31441	Batman Arkham Origins - Blackgate	UP1018-NPUB31441_00-CONSOLEBLACKGATE
G	NPUB31445	Skullgirls Encore	UP2032-NPUB31445_00-SKULLGIRLSTRIAL0
G	NPUB31446	Sniper Elite 3	UP4040-NPUB31446_00-SNIPERELITE30000
G	NPUB31447	Vessel	UP2115-NPUB31447_00-HDDBOOTGAME00001
G	NPUB31448	FEZ	UP4427-NPUB31448_00-FEZTHEGAMEPOLYTR
G	NPUB31454	Tales From The Borderlands - Episode One	UP2026-NPUB31454_00-TFTBL0000000GAME
G	NPUB31455	Yu-Gi-Oh Millennium Duels	UP0101-NPUB31455_00-YGOMILLDUELSMAST
G	NPUB31457	Plants vs. Zombies™ Garden Warfare	UP0006-NPUB31457_00-PVZGWPS300000000
G	NPUB31464	Mugen Souls Z	UP1063-NPUB31464_00-HDDGAME000000001
G	NPUB31466	Cel Damage HD	UP2119-NPUB31466_00-0000CELDAMAGEPS3
G	NPUB31474	Arcana Heart 3: LOVE MAX!!!!!	UP1024-NPUB31474_00-ARCANAHEART3LOVE
G	NPUB31476	Pier Solar and the Great Architects	UP2122-NPUB31476_00-HDDBOOT000000001
G	NPUB31477	Sacred 3	UP2047-NPUB31477_00-SACRED3GAMEHDD01
G	NPUB31479	One Piece: Unlimited World Red	UP0700-NPUB31479_00-OPUWR00APPLI0000
G	NPUB31481	Hotline Miami 2: Wrong Number	UP3643-NPUB31481_00-HOTLINEMIAMI2000
G	NPUB31483	Tiny Troopers Joint Ops	UP4382-NPUB31483_00-TTSPECOPS0000013
G	NPUB31488	Hatsune Miku: Project DIVA F 2nd	UP0177-NPUB31488_00-PJDF2MOMJTNSDAYO
G	NPUB31493	Blood Of The Werewolf	UP2145-NPUB31493_00-BOTWTRIALPACKAGE
G	NPUB31496	Escape Dead Island	UP2047-NPUB31496_00-ESCAPEDIGAMEHDD1
G	NPUB31497	The Treasure of Montezuma 4	UP4235-NPUB31497_00-MONTEZUMA400000U
G	NPUB31499	LEGO Batman 3: Beyond Gotham	UP1018-NPUB31499_00-LEGOBATMANTHREE0
G	NPUB31502	Diablo III: Reaper of Souls - Ultimate Evil Edition	UP0002-NPUB31502_00-D3ULTIMATEEVIL00
G	NPUB31505	Warriors Orochi 3 Ultimate	UP4108-NPUB31505_00-WORO3ULTHDDBOOT0
G	NPUB31511	Battlefield Hardline	UP0006-NPUB31511_00-OMAHAOMAHA000000
G	NPUB31512	Rogue Legacy PS3™	UP4488-NPUB31512_00-CDGROGUELEGACY01
G	NPUB31518	Resident Evil Revelations 2	UP0102-NPUB31518_00-BHR2HUTRIAL00001
G	NPUB31519	Borderlands: The Pre-Sequel	UP1001-NPUB31519_00-BLPRESEQUELPSN01
G	NPUB31527	GRID Autosport	UP4001-NPUB31527_00-000GRIDAUTOSPORT
G	NPUB31528	NAtURAL DOCtRINE	UP1063-NPUB31528_00-NATURALDOCTRINE3
G	NPUB31530	MX vs. ATV Supercross	UP4389-NPUB31530_00-MXSXPSNHDDNA0001
G	NPUB31531	DYNASTY WARRIORS: Gundam Reborn	UP0700-NPUB31531_00-0000000000HDDPKG
G	NPUB31532	RACE THE SUN ®	UP2127-NPUB31532_00-RACETHESUNPS3RTL
G	NPUB31546	WWE 2K15	UP1001-NPUB31546_00-WWE2K15DIGITAL01
G	NPUB31547	Assassin's Creed Rogue	UP0001-NPUB31547_00-ACCDIGITALPS3001
G	NPUB31549	Costume Quest 2	UP1012-NPUB31549_00-COSTUMEQUEST0000
G	NPUB31552	Resident Evil HD Remaster	UP0102-NPUB31552_00-BHRHDHG000000001
